机构名称,地址,邮政编码,区县代码,区县名称,经济类型名称,机构管理名称
北京市通州区梨园镇龙鼎园社区卫生服务站,北京市通州区梨园镇云景南大街103-107号,101100,110112,通州区,私有,非营利性医疗机构
北京市通州区梨园镇三间房社区卫生服务站,北京市通州区梨园镇梨园东里北区3号楼北侧平房,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区梨园镇通大家园社区卫生服务站,北京市通州区梨园镇九棵树西路188号20号公建,101101,110112,通州区,国有全资,非营利性医疗机构
北京市通州区梨园镇云景里社区卫生服务站,北京市通州区梨园镇云景里小区20楼底商23号24号25号,101100,110112,通州区,私有,非营利性医疗机构
北京市通州区潞城镇东堡社区卫生服务站,北京市通州区潞城镇东堡村,101117,110112,通州区,国有全资,非营利性医疗机构
北京市通州区潞城镇甘棠社区卫生服务中心（北京市通州区甘棠卫生院）,北京市通州区潞城镇侉店村,101107,110112,通州区,国有全资,非营利性医疗机构
北京市通州区潞城镇潞城社区卫生服务中心（北京市通州区潞城卫生院）,北京市通州区潞城镇水仙东路,101117,110112,通州区,国有全资,非营利性医疗机构
北京市通州区潞城镇三元小区社区卫生服务站,北京市通州区潞城镇三元村9号楼712室,101117,110112,通州区,国有全资,非营利性医疗机构
北京市通州区潞城镇运河广场社区卫生服务站,北京市通州区通胡大街68号2号楼2-04-1B,101101,110112,通州区,私有,非营利性医疗机构
北京市通州区潞城镇紫荆园社区卫生服务站,北京市通州区潞城镇紫运园小区,101117,110112,通州区,国有全资,非营利性医疗机构
北京市通州区马驹桥镇大杜社社区卫生服务中心（北京市通州区大杜社卫生院）,北京市通州区马驹桥镇大杜社村村北,101103,110112,通州区,国有全资,非营利性医疗机构
北京市通州区马驹桥镇东田阳社区卫生服务站,北京市通州区马驹桥镇东田阳村,,110112,通州区,国有全资,非营利性医疗机构
北京市通州区马驹桥镇马驹桥社区卫生服务中心(北京市通州区第二医院),北京市通州区马驹桥镇,101102,110112,通州区,国有全资,非营利性医疗机构
北京市通州区马驹桥镇小杜社社区卫生服务站,北京市通州区马驹桥镇小杜社村,,110112,通州区,国有全资,非营利性医疗机构
北京市通州区马驹桥镇新海家园北里小区社区卫生服务站,北京市通州区马驹桥镇新海家园北里小区,101102,110112,通州区,国有全资,非营利性医疗机构
北京市通州区宋庄社区卫生服务中心（北京市通州区宋庄卫生院）,1.北京市通州区宋庄镇前夏村2.北京市通州区宋庄镇前夏公庄临49号（宋庄镇敬老院内）,101101,110112,通州区,国有全资,非营利性医疗机构
北京市通州区宋庄镇北窑上村社区卫生服务站,北京市通州区宋庄镇北窑上村,101119,110112,通州区,国有全资,非营利性医疗机构
北京市通州区宋庄镇翟里社区卫生服务站,北京市通州区宋庄镇翟里村,101118,110112,通州区,国有全资,非营利性医疗机构
北京市通州区宋庄镇葛渠社区卫生服务站,北京市通州区宋庄镇葛渠村,110119,110112,通州区,国有全资,非营利性医疗机构
北京市通州区宋庄镇平家疃村社区卫生服务站,北京市通州区宋庄镇平家疃村,,110112,通州区,国有全资,非营利性医疗机构
北京市通州区宋庄镇师姑庄社区卫生服务站,北京市通州区宋庄镇师姑庄村368号,101108,110112,通州区,私有,非营利性医疗机构
北京市通州区宋庄镇双埠头村社区卫生服务站,北京市通州区宋庄镇双埠头村,,110112,通州区,国有全资,非营利性医疗机构
北京市通州区宋庄镇徐辛庄社区卫生服务中心（北京市通州区徐辛庄卫生院）,北京市通州区宋庄镇徐辛庄村,101119,110112,通州区,国有全资,非营利性医疗机构
北京市通州区宋庄镇尹各庄社区卫生服务站,北京市通州区宋庄镇尹各庄村,101119,110112,通州区,国有全资,非营利性医疗机构
北京市通州区宋庄镇疃里社区卫生服务站,北京市通州区宋庄镇疃里村,101118,110112,通州区,国有全资,非营利性医疗机构
北京市通州区台湖镇次渠社区卫生服务中心（北京市通州区次渠卫生院),北京市通州区台湖镇次渠村,101111,110112,通州区,国有全资,非营利性医疗机构
北京市通州区台湖镇口子社区卫生服务站,北京市通州区台湖镇口子村,101116,110112,通州区,国有全资,非营利性医疗机构
北京市通州区台湖镇台湖社区卫生服务中心（北京市通州区台湖卫生院）,北京市通州区台湖镇台湖村,101116,110112,通州区,国有全资,非营利性医疗机构
北京市通州区西集镇郎府社区卫生服务中心（北京市通州区郎府卫生院）,北京市通州区西集镇郎东村,101108,110112,通州区,国有全资,非营利性医疗机构
北京市通州区西集镇西集社区卫生服务中心（北京市通州区西集卫生院）,北京市通州区西集镇,101106,110112,通州区,国有全资,非营利性医疗机构
北京市通州区新华街道新华社区卫生服务站,北京市通州区如意园甲15-2,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区永乐店镇柴厂屯社区卫生服务站,北京市通州区永乐店镇柴厂屯村,101105,110112,通州区,国有全资,非营利性医疗机构
北京市通州区永乐店镇三垡社区卫生服务站,北京市通州区永乐店镇三垡村,101105,110112,通州区,国有全资,非营利性医疗机构
北京市通州区永乐店镇小务社区卫生服务站,北京市通州区永乐店镇小务村,101105,110112,通州区,国有全资,非营利性医疗机构
北京市通州区永乐店镇应寺村社区卫生服务站,北京市通州区永乐店镇应寺村,101115,110112,通州区,私有,非营利性医疗机构
北京市通州区永乐店镇永乐店社区卫生服务中心（北京市通州区永乐店卫生院）,北京市通州区永乐店镇永乐店大街20号,101105,110112,通州区,国有全资,非营利性医疗机构
北京市通州区永顺地区八里桥社区卫生服务站,北京市通州区八里桥市场内平房,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区永顺地区京贸社区卫生服务站,北京市通州区永顺地区八里桥南街16号京贸国际公寓B座底商,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区永顺地区乔庄社区卫生服务站,北京市通州区永顺地区乔庄村委会对面,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区永顺地区西潞苑社区卫生服务站,北京市通州区永顺镇西潞苑小区51号楼甲10号,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区永顺地区西马庄社区卫生服务站,北京市通州区永顺地区西马庄南门,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区永顺镇北马庄社区卫生服务站,北京市通州区永顺镇北马庄老年活动中心院内,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区永顺镇邓家窑社区卫生服务站,北京市通州区永顺镇邓家窑市场内10号,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区永顺镇富河园社区卫生服务站,北京市通州区富河园小区1号,101100,110112,通州区,私有,非营利性医疗机构
北京市通州区永顺镇果园社区卫生服务站,北京市通州区运河西大街19号楼首层12号,101100,110112,通州区,私有,非营利性医疗机构
北京市通州区永顺镇焦王庄社区卫生服务站,北京市通州区永顺镇焦王庄潞苑南大街81号院2号楼甲5号,101100,110112,通州区,私有,非营利性医疗机构
北京市通州区永顺镇永顺社区卫生服务中心,北京市通州区永顺地区龙旺庄36号楼/北京市通州区永顺镇王家场村（敬老院内）/北京市通州区永顺镇龙旺庄村（华龙老年公寓院内）/通州区永顺南街236号院,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区永顺镇永顺西里社区卫生服务站,北京市通州区北关芦庄1号,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区永顺镇竹木厂社区卫生服务站,北京市通州区永顺镇竹木厂村,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区于家务回族乡北辛店村社区卫生服务站,北京市通州区于家务回族乡北辛店村304号,101105,110112,通州区,国有全资,非营利性医疗机构
北京市通州区于家务回族乡渠头社区卫生服务站,北京市通州区于家务回族乡渠头村,101105,110112,通州区,国有全资,非营利性医疗机构
北京市通州区于家务回族乡于家务社区卫生服务中心（北京市通州区于家务卫生院）,北京市通州区于家务回族乡于家务村,101105,110112,通州区,国有全资,非营利性医疗机构
北京市通州区于家务乡西垡村社区卫生服务站,北京市通州区于家务乡西垡村,101105,110112,通州区,国有全资,非营利性医疗机构
北京市通州区玉桥街道柳岸方园社区卫生服务站,北京市通州区玉桥西里中街18号1至2层18号、20号1至2层20号、22号1至2层22号,101100,110112,通州区,私有,非营利性医疗机构
北京市通州区玉桥街道潞阳桥社区卫生服务站,北京市通州区砖厂北里135,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区玉桥街道玉桥南里社区卫生服务站,北京市通州区玉桥南里43号楼612、711号,101100,110112,通州区,私有,非营利性医疗机构
北京市通州区玉桥街道玉桥社区卫生服务站,北京市通州区玉桥北里51号,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区张家湾镇北大化村社区卫生服务站,北京市通州区张家湾镇北大化村,101104,110112,通州区,国有全资,非营利性医疗机构
北京市通州区张家湾镇大高力庄村社区卫生服务站,北京市通州区张家湾镇高丽园（颐瑞东里）223号楼一层,101113,110112,通州区,国有全资,非营利性医疗机构
北京市通州区张家湾镇大辛庄村社区卫生服务站,北京市通州区张家湾镇大辛庄村269号（原村委会）,101113,110112,通州区,国有全资,非营利性医疗机构
北京市通州区张家湾镇皇木厂村社区卫生服务站,北京市通州区张家湾镇皇木厂村,101113,110112,通州区,国有全资,非营利性医疗机构
北京市通州区张家湾镇里二泗社区卫生服务站,北京市通州区张家湾镇里二泗村西北口,101113,110112,通州区,国有全资,非营利性医疗机构
北京市通州区张家湾镇梁各庄社区卫生服务站,北京市通州区张家湾镇梁各庄552号,101113,110112,通州区,国有全资,非营利性医疗机构
北京市通州区张家湾镇马营村社区卫生服务站,北京市通州区张家湾镇马营村9号,101113,110112,通州区,国有全资,非营利性医疗机构
北京市通州区张家湾镇牛堡屯社区卫生服务中心（北京市通州区牛堡屯卫生院）,北京市通州区张家湾镇牛堡屯东,101104,110112,通州区,国有全资,非营利性医疗机构
北京市通州区张家湾镇上店村社区卫生服务站,北京市通州区张家湾镇上店村,101113,110112,通州区,国有全资,非营利性医疗机构
北京市通州区张家湾镇土桥村卫生室,北京市通州区张家湾镇欣桥家园小区东北角平方61号,101113,110112,通州区,集体全资,非营利性医疗机构
北京市通州区张家湾镇张家湾社区卫生服务中心（北京市通州区张家湾卫生院）,北京市通州区张家湾镇张家湾村东区甲2号,101113,110112,通州区,国有全资,非营利性医疗机构
北京市通州区张家湾镇张湾镇村社区卫生服务站,北京市通州区张家湾镇张湾镇村,101113,110112,通州区,国有全资,非营利性医疗机构
北京市通州区张家湾镇张辛庄社区卫生服务站,北京市通州区张家湾镇张辛庄村村委会,101113,110112,通州区,国有全资,非营利性医疗机构
北京市通州区张家湾镇垡头社区卫生服务站,北京市通州区张家湾镇垡头村,101104,110112,通州区,国有全资,非营利性医疗机构
北京市通州区中仓街道东关社区卫生服务站,北京市通州区故城东路63号,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区中仓街道东里社区卫生服务站,北京市通州区车站路6号,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区中仓街道南街社区卫生服务站,北京市通州区中仓街道南大街123号,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区中仓街道西上园社区卫生服务站,北京市通州区中上园28号楼,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区中仓街道中仓社区卫生服务站,北京市通州区中仓小区14号,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区漷县镇边槐庄村社区卫生服务站,北京市通州区漷县镇边槐庄村62号,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区漷县镇曹庄社区卫生服务站,北京市通州区漷县镇曹庄村,101112,110112,通州区,国有全资,非营利性医疗机构
北京市通州区漷县镇高庄社区卫生服务站,北京市通州区漷县镇高庄村,101109,110112,通州区,国有全资,非营利性医疗机构
北京市通州区漷县镇侯黄庄村社区卫生服务站,北京市通州区漷县镇侯黄庄218号,101100,110112,通州区,国有全资,非营利性医疗机构
北京市通州区漷县镇黄厂铺村社区卫生服务站,北京市通州区漷县镇黄厂铺村371甲号,101109,110112,通州区,国有全资,非营利性医疗机构
北京市通州区漷县镇凌庄社区卫生服务站,北京市通州区漷县镇凌庄村,101112,110112,通州区,国有全资,非营利性医疗机构
北京市通州区漷县镇觅子店社区卫生服务中心（北京市通州区觅子店卫生院）,北京市通州区漷县镇觅子店村村北/北京市通州区漷县镇社会福利中心院内,101112,110112,通州区,国有全资,非营利性医疗机构
北京市通州区漷县镇漷县社区卫生服务中心（北京市通州区漷县卫生院）,北京市通州区漷县镇,101109,110112,通州区,国有全资,非营利性医疗机构
北京市西城区白纸坊街道白纸坊胡同社区卫生服务站,北京市西城区白纸坊西街17号院7号楼102号,100054,110102,西城区,国有全资,非营利性医疗机构
北京市西城区白纸坊街道南菜园社区卫生服务站,北京市宣武区白纸坊建功北里4区2号楼旁,100054,110102,西城区,国有全资,非营利性医疗机构
北京市西城区白纸坊街道双槐里社区卫生服务站,北京市西城区平原里21号楼1层1039,100054,110102,西城区,国有全资,非营利性医疗机构
北京市西城区白纸坊街道右安门社区卫生服务站,北京市西城区半步桥60号-1华龙美钰底商,100054,110102,西城区,国有全资,非营利性医疗机构
北京市西城区白纸坊街道右内西街社区卫生服务站,北京市西城区右内西街1号院3号楼3-1东侧,100054,110102,西城区,国有全资,非营利性医疗机构
北京市西城区白纸坊街道自新路社区卫生服务站,北京市西城区白纸坊东街31号院东侧,100054,110102,西城区,国有全资,非营利性医疗机构
北京市西城区白纸坊社区卫生服务中心,北京市西城区新安中里4号；北京市西城区枣林前街70号中环办公楼3楼333、334室,100054,110102,西城区,国有全资,非营利性医疗机构
北京市西城区椿树街道椿树园社区卫生服务站,北京市宣武区椿树园小区7号楼一层,100052,110102,西城区,国有全资,非营利性医疗机构
北京市西城区椿树街道和平门社区卫生服务站,北京市宣武区和平门4号楼2门110号,100052,110102,西城区,国有全资,非营利性医疗机构
北京市西城区椿树街道魏染社区卫生服务站,北京市宣武区魏染胡同37号,100052,110102,西城区,国有全资,非营利性医疗机构
北京市西城区椿树社区卫生服务中心,北京市西城区琉璃厂西街63、64号,100052,110102,西城区,国有全资,非营利性医疗机构
北京市西城区大栅栏街道北火扇社区卫生服务站,北京市西城区北火扇29号前门,100051,110102,西城区,国有全资,非营利性医疗机构
北京市西城区大栅栏街道东琉璃厂社区卫生服务站,北京市西城区藏家桥胡同5号、7号,100051,110102,西城区,国有全资,非营利性医疗机构
北京市西城区大栅栏街道石头胡同社区卫生服务站,北京市西城区石头胡同7号,100051,110102,西城区,国有全资,非营利性医疗机构
北京市西城区大栅栏社区卫生服务中心,西城区煤市街152号,100051,110102,西城区,国有全资,非营利性医疗机构
北京市西城区德胜街道大街南社区卫生服务站,六铺坑二区39号楼,100120,110102,西城区,国有全资,非营利性医疗机构
北京市西城区德胜街道大街西社区卫生服务站,德外教场口街9号院7号楼一层,100120,110102,西城区,国有全资,非营利性医疗机构
北京市西城区德胜街道德新社区卫生服务站,新明胡同2号楼一层,100088,110102,西城区,国有全资,非营利性医疗机构
北京市西城区德胜街道黄寺大街社区卫生服务站,北京市西城区黄寺大街24号院3号楼西侧平房;19号楼一层107房间,100011,110102,西城区,国有全资,非营利性医疗机构
北京市西城区德胜街道双秀社区卫生服务站,德外马甸南村甲9号,100088,110102,西城区,国有全资,非营利性医疗机构
北京市西城区德胜街道裕中东里社区卫生服务站,裕民中路甲4号,100029,110102,西城区,国有全资,非营利性医疗机构
北京市西城区德胜街道裕中西里社区卫生服务站,裕中西里28号楼一层,100029,110102,西城区,国有全资,非营利性医疗机构
北京市西城区德胜社区卫生服务中心,北京市西城区德外大街34号,100120,110102,西城区,集体全资,非营利性医疗机构
北京市西城区广安门内街道菜西社区卫生服务站,北京市西城区老墙根街107号院3号楼一层,100053,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广安门内街道长椿街西里社区卫生服务站,北京市西城区长椿街西里15-17号楼之间平房,100053,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广安门内街道槐柏树社区卫生服务站,北京市西城区槐柏树北里6号楼对面,100053,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广安门内街道三庙社区卫生服务站,北京市西城区长椿街东里22号楼对面平房,100053,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广安门内街道西便门东里社区卫生服务站,北京市西城区西便门东里9-10号楼之间平房,100053,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广安门外街道白菜湾社区卫生服务站,北京市西城区广外白菜湾广外南街甲47号,100055,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广安门外街道车站西街社区卫生服务站,西城区广外车站西街17号院1号楼北侧4段、5段,100055,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广安门外街道广外大街社区卫生服务站,北京市宣武区广外永居东里甲38号,100055,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广安门外街道红莲社区卫生服务站,北京市西城区广外红莲北里10号楼-1,100055,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广安门外街道莲花河社区卫生服务站,莲花河胡同2号院1号楼西南角一层101号底商,100055,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广安门外街道马连道社区卫生服务站,广外马连道中新佳园一区8号楼一层,100055,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广安门外街道荣丰社区卫生服务站,北京市西城区广安门外大街305号八区11号楼1层104室,100055,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广安门外街道三义里社区卫生服务站,北京市宣武区广外三义里小区8号楼北侧,100055,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广安门外街道小红庙社区卫生服务站,北京市宣武区广外小红庙南里11号楼平房,100055,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广安门外街道小马厂社区卫生服务站,广外小马厂1号院6号楼底商,100055,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广内社区卫生服务中心,北京市西城区校场五条49号,100053,110102,西城区,国有全资,非营利性医疗机构
北京市西城区广外社区卫生服务中心,北京市西城区广外三义里甲2号,100055,110102,西城区,国有全资,非营利性医疗机构
北京市西城区金融街街道宏汇园社区卫生服务站,西城区宏汇园小区8号楼4门102室、5门101室,100032,110102,西城区,国有全资,非营利性医疗机构
北京市西城区金融街街道教育社区卫生服务站,西城区中京畿道8号,100032,110102,西城区,国有全资,非营利性医疗机构
北京市西城区金融街街道金融社区卫生服务站,复兴门南大街丁2号配楼,100031,110102,西城区,国有全资,非营利性医疗机构
北京市西城区金融街街道民康社区卫生服务站,西城区石灯胡同6号,100031,110102,西城区,国有全资,非营利性医疗机构
北京市西城区金融街街道文化社区卫生服务站,西城区抄手胡同12号,100031,110102,西城区,国有全资,非营利性医疗机构
北京市西城区金融街街道砖塔社区卫生服务站,西城区砖塔斯社胡同丙56号,100034,110102,西城区,国有全资,非营利性医疗机构
北京市西城区金融街社区卫生服务中心,北京市西城区阜内大街306号,100033,110102,西城区,集体全资,非营利性医疗机构
北京市西城区牛街街道春风小区社区卫生服务站,北京市宣武区小寺街8号,100053,110102,西城区,国有全资,非营利性医疗机构
北京市西城区牛街街道东里一区社区卫生服务站,北京市西城区南横西街27号后院平房,100053,110102,西城区,国有全资,非营利性医疗机构
北京市西城区牛街街道南线阁社区卫生服务站,北京市宣武区南线阁5号院内,100053,110102,西城区,国有全资,非营利性医疗机构
北京市西城区牛街社区卫生服务中心,北京市西城区培育胡同15号,100054,110102,西城区,国有全资,非营利性医疗机构
北京市西城区什刹海街道爱民街社区卫生服务站,西城区大红罗厂街丙2号后院,100034,110102,西城区,国有全资,非营利性医疗机构
北京市西城区什刹海街道白米社区卫生服务站,地外大街133号,100009,110102,西城区,国有全资,非营利性医疗机构
北京市西城区什刹海街道德内社区卫生服务站,鼓楼西大街220号,100035,110102,西城区,国有全资,非营利性医疗机构
北京市西城区什刹海街道鼓楼社区卫生服务站,西城区旧鼓楼大街大石桥胡同6号,100009,110102,西城区,国有全资,非营利性医疗机构
北京市西城区什刹海街道柳荫街社区卫生服务站,德内大街刘海胡同11号,100009,110102,西城区,国有全资,非营利性医疗机构
北京市西城区什刹海街道西四北社区卫生服务站,西城区西安门大街84号,100034,110102,西城区,国有全资,非营利性医疗机构
北京市西城区什刹海社区卫生服务中心,北京市西城区正觉夹道甲13号,100035,110102,西城区,国有全资,非营利性医疗机构
北京市西城区首都医科大学附属复兴医院月坛社区卫生服务中心,北京市西城区复兴门外真武庙六里7号楼,100045,110102,西城区,国有全资,非营利性医疗机构
北京市西城区陶然亭街道畅柳园社区卫生服务站,北京市西城区畅柳园小区南华里2楼西门,100052,110102,西城区,国有全资,非营利性医疗机构
北京市西城区陶然亭街道果子巷社区卫生服务站,北京市西城区菜市口大街甲2号院4号楼108号,100052,110102,西城区,国有全资,非营利性医疗机构
北京市西城区陶然亭街道南横东街社区卫生服务站,北京市西城区红土店小区10号楼3门001号,100052,110102,西城区,国有全资,非营利性医疗机构
北京市西城区陶然亭街道姚家井社区卫生服务站,北京市西城区姚家井小区5号楼4门102号,100052,110102,西城区,国有全资,非营利性医疗机构
北京市西城区陶然亭社区卫生服务中心,北京市西城区陶然亭路12号,100052,110102,西城区,国有全资,非营利性医疗机构
北京市西城区陶然亭新兴里社区卫生服务站,北京市西城区太平街6号3层D-310,100000,110102,西城区,私有,非营利性医疗机构
北京市西城区天桥街道东经路社区卫生服务站,西城区东经路104号,100050,110102,西城区,国有全资,非营利性医疗机构
北京市西城区天桥街道虎坊路社区卫生服务站,北京市西城区寿长街甲51号,100050,110102,西城区,国有全资,非营利性医疗机构
北京市西城区天桥街道仁民路社区卫生服务站,北京市西城区华仁路12号,100050,110102,西城区,国有全资,非营利性医疗机构
北京市西城区天桥社区卫生服务中心,北京市西城区北纬路11号,100050,110102,西城区,国有全资,非营利性医疗机构
北京市西城区西长安街街道翠花社区卫生服务站,西城区前细瓦厂31号,100031,110102,西城区,国有全资,非营利性医疗机构
北京市西城区西长安街街道互助社区卫生服务站,西单北大街6号,100032,110102,西城区,国有全资,非营利性医疗机构
北京市西城区西长安街街道灵境社区卫生服务站,太仆寺街21号,100031,110102,西城区,国有全资,非营利性医疗机构
北京市西城区西长安街社区卫生服务中心,北京市西城区油坊胡同52号,100031,110102,西城区,国有全资,非营利性医疗机构
北京市西城区新街口街道官园社区卫生服务站,育强胡同甲20号,100035,110102,西城区,国有全资,非营利性医疗机构
北京市西城区新街口街道西里社区卫生服务站,西里三区甲2号楼2门,100035,110102,西城区,国有全资,非营利性医疗机构
北京市西城区新街口街道西三条社区卫生服务站,安平巷77号,100035,110102,西城区,国有全资,非营利性医疗机构
北京市西城区新街口街道西四北六条社区卫生服务站,北京市西城区北大街135号,100035,110102,西城区,国有全资,非营利性医疗机构
北京市西城区新街口街道玉桃园社区卫生服务站,玉桃园三区7号楼1单元101号,100035,110102,西城区,国有全资,非营利性医疗机构
北京市西城区新街口街道赵登禹路社区卫生服务站,北京市西城区赵登禹路54号,100035,110102,西城区,国有全资,非营利性医疗机构
北京市西城区新街口社区卫生服务中心,北京市西城区后半壁街19号,100035,110102,西城区,国有全资,非营利性医疗机构
北京市西城区月坛街道复北社区卫生服务站,北京市西城区复兴门北大街甲7号楼,100045,110102,西城区,国有全资,非营利性医疗机构
北京市西城区月坛街道复外24号楼社区卫生服务站,北京市西城区复外大街24号楼老干部活动室,100038,110102,西城区,国有全资,非营利性医疗机构
北京市西城区月坛街道复兴门铁路社区卫生服务站,西城区二七剧场路2号-1,100045,110102,西城区,国有全资,非营利性医疗机构
北京市西城区月坛街道京安社区卫生服务站,北京市西城区莲花池东路甲5号院6号楼101室、107室,100038,110102,西城区,国有全资,非营利性医疗机构
北京市西城区月坛街道木樨地社区卫生服务站,北京市西城区木樨地北里甲3号院3号,100045,110102,西城区,国有全资,非营利性医疗机构
北京市西城区月坛街道南沙沟社区卫生服务站,北京市西城区三里河小区南沙沟物业服务楼首层,100045,110102,西城区,国有全资,非营利性医疗机构
北京市西城区月坛街道汽南社区卫生服务站,北京市西城区白云路西里28号楼旁,100045,110102,西城区,国有全资,非营利性医疗机构
北京市西城区月坛街道三里河二区社区卫生服务站,北京市西城区三里河二区10号楼一层,100045,110102,西城区,国有全资,非营利性医疗机构
北京市西城区月坛街道三里河一区社区卫生服务站,北京市西城区三里河一区51栋,100045,110102,西城区,国有全资,非营利性医疗机构
北京市西城区月坛街道社会路社区卫生服务站,北京市西城区月坛南街19号院4号楼,100045,110102,西城区,国有全资,非营利性医疗机构
北京市西城区展览路街道百南社区卫生服务站,北露园2号楼平房,100037,110102,西城区,国有全资,非营利性医疗机构
北京市西城区展览路街道百万庄社区卫生服务站,百万庄中里45号,100037,110102,西城区,国有全资,非营利性医疗机构
北京市西城区展览路街道朝阳庵社区卫生服务站,三里河路甲22号-6楼旁东平房,100037,110102,西城区,国有全资,非营利性医疗机构
北京市西城区展览路街道洪茂沟社区卫生服务站,月坛北街17号楼北侧平房,100037,110102,西城区,国有全资,非营利性医疗机构
北京市西城区展览路街道南礼士路社区卫生服务站,西城区万明园小区5号楼,100037,110102,西城区,国有全资,非营利性医疗机构
北京市西城区展览路街道三塔社区卫生服务站,展览路甲18号,100037,110102,西城区,国有全资,非营利性医疗机构
北京市西城区展览路街道新华里社区卫生服务站,车公庄大街北里5栋楼北侧,100037,110102,西城区,国有全资,非营利性医疗机构
北京市西城区展览路社区卫生服务中心,北京市西城区阜外北大街201号,100037,110102,西城区,国有全资,非营利性医疗机构
北京市延庆区八达岭镇大浮坨社区卫生服务站,北京市延庆区八达岭镇大浮坨村委会院内,102102,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区八达岭镇里炮社区卫生服务站,北京市延庆区八达岭镇里炮村村委会,102102,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区八达岭镇社区卫生服务中心,北京市延庆区八达岭镇西拨子村,102102,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区八达岭镇营城子社区卫生服务站,北京市延庆区八达岭镇营城子小区25号楼106号,102102,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区大榆树镇大泥河社区卫生服务站,北京市延庆区大榆树镇大泥河村,102100,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区大榆树镇社区卫生服务中心,北京市延庆区大榆树镇大榆树村东,102100,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区大榆树镇下屯社区卫生服务站,北京市延庆区大榆树镇下屯村,102100,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区大榆树镇杨户庄社区卫生服务站,北京市延庆区大榆树镇杨户庄村,102100,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区大庄科乡东三岔社区卫生服务站,北京市延庆区大庄科乡东三岔村,102106,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区大庄科乡汉家川河南社区卫生服务站,北京市延庆区大庄科乡汉家川河南村,102106,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区大庄科乡社区卫生服务中心,北京市延庆区大庄科乡大庄科村,102106,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区大庄科乡铁炉社区卫生服务站,北京市延庆区大庄科乡铁炉村,102106,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区井庄镇老银庄社区卫生服务站,北京市延庆区井庄镇老银庄村,102105,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区井庄镇柳沟社区卫生服务站,北京市延庆区井庄镇柳沟村,102105,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区井庄镇社区卫生服务中心,北京市延庆区井庄镇井庄村,102105,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区井庄镇王木营社区卫生服务站,北京市延庆区井庄镇王木营村,102105,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区井庄镇张伍堡社区卫生服务站,北京市延庆区井庄镇张伍堡村,102105,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区旧县镇常家营社区卫生服务站,北京市延庆区旧县镇常家营村东,102109,110229,延庆区,国有全资,非营利性医疗机构
北京市延庆区旧县镇大柏老社区卫生服务站,北京市延庆区旧县镇大柏老村南,102109,110229,延庆区,国有全资,非营利性医疗机构
